86.0,177
86.0,178
86.0,179
86.0,178
86.0,170
86.0,181
86.0,168
86.0,168
86.0,165
86.0,168
86.0,166
86.0,174
86.0,172
86.0,173
86.0,174
86.0,173
86.0,172
86.0,176
86.0,170
86.0,171
86.0,173
86.0,171
86.0,173
86.0,174
86.0,171
86.0,171
86.0,173
86.0,173
86.0,175
86.0,171
86.0,166
86.0,166
86.0,164
86.0,166
86.0,176
86.0,171
86.0,164
86.0,164
86.0,163
86.0,163
86.0,178
86.0,168
86.0,166
86.0,167
86.0,170
86.0,167
86.0,176
86.0,163
86.0,159
86.0,158
86.0,163
86.0,160
86.0,177
86.0,162
86.0,159
86.0,158
86.0,163
86.0,159
86.0,177
86.0,160
86.0,154
86.0,155
86.0,154
86.0,155
86.0,179
86.0,159
86.0,153
86.0,152
86.0,152
86.0,153
86.0,179
86.0,156
86.0,153
86.0,152
86.0,153
86.0,153
86.0,181
86.0,156
86.0,151
86.0,149
86.0,155
86.0,152
86.0,179
86.0,150
86.0,147
86.0,146
86.0,147
86.0,147
86.0,180
86.0,149
86.0,151
86.0,148
86.0,157
86.0,152
86.0,176
86.0,148
86.0,144
86.0,143
86.0,148
86.0,144
86.0,180
86.0,145
86.0,139
86.0,138
86.0,140
86.0,139
86.0,178
86.0,141
86.0,142
86.0,137
86.0,147
86.0,141
86.0,176
86.0,139
86.0,138
86.0,136
86.0,140
86.0,138
86.0,178
86.0,139
86.0,131
86.0,129
86.0,132
86.0,131
86.0,175
86.0,134
86.0,133
86.0,130
86.0,134
86.0,133
86.0,177
86.0,133
86.0,131
86.0,127
86.0,133
86.0,131
86.0,177
86.0,131
86.0,127
86.0,124
86.0,130
86.0,128
86.0,174
86.0,128
86.0,128
86.0,123
86.0,132
86.0,128
86.0,174
86.0,128
86.0,125
86.0,120
86.0,129
86.0,124
86.0,173
86.0,124
86.0,123
86.0,117
86.0,127
86.0,123
86.0,171
86.0,122
86.0,121
86.0,114
86.0,125
86.0,121
86.0,170
86.0,120
86.0,116
86.0,110
86.0,119
86.0,116
86.0,170
86.0,117
86.0,119
86.0,109
86.0,128
86.0,118
86.0,162
86.0,114
86.0,113
86.0,107
86.0,116
86.0,114
86.0,170
86.0,115
86.0,113
86.0,104
86.0,118
86.0,113
86.0,166
86.0,110
86.0,109
86.0,100
86.0,113
86.0,109
86.0,165
86.0,108
86.0,106
86.0,96
86.0,111
86.0,106
86.0,164
86.0,105
86.0,106
86.0,95
86.0,113
86.0,106
86.0,160
86.0,101
86.0,102
