183.0,177
183.0,178
183.0,179
183.0,178
183.0,170
183.0,181
183.0,168
183.0,168
183.0,165
183.0,168
183.0,166
183.0,174
183.0,172
183.0,173
183.0,174
183.0,173
183.0,172
183.0,176
183.0,170
183.0,171
183.0,173
183.0,171
183.0,173
183.0,174
183.0,171
183.0,171
183.0,173
183.0,173
183.0,175
183.0,171
183.0,166
183.0,166
183.0,164
183.0,166
183.0,176
183.0,171
183.0,164
183.0,164
183.0,163
183.0,163
183.0,178
183.0,168
183.0,166
183.0,167
183.0,170
183.0,167
183.0,176
183.0,163
183.0,159
183.0,158
183.0,163
183.0,160
183.0,177
183.0,162
183.0,159
183.0,158
183.0,163
183.0,159
183.0,177
183.0,160
183.0,154
183.0,155
183.0,154
183.0,155
183.0,179
183.0,159
183.0,153
183.0,152
183.0,152
183.0,153
183.0,179
183.0,156
183.0,153
183.0,152
183.0,153
183.0,153
183.0,181
183.0,156
183.0,151
183.0,149
183.0,155
183.0,152
183.0,179
183.0,150
183.0,147
183.0,146
183.0,147
183.0,147
183.0,180
183.0,149
183.0,151
183.0,148
183.0,157
183.0,152
183.0,176
183.0,148
183.0,144
183.0,143
183.0,148
183.0,144
183.0,180
183.0,145
183.0,139
183.0,138
183.0,140
183.0,139
183.0,178
183.0,141
183.0,142
183.0,137
183.0,147
183.0,141
183.0,176
183.0,139
183.0,138
183.0,136
183.0,140
183.0,138
183.0,178
183.0,139
183.0,131
183.0,129
183.0,132
183.0,131
183.0,175
183.0,134
183.0,133
183.0,130
183.0,134
183.0,133
183.0,177
183.0,133
183.0,131
183.0,127
183.0,133
183.0,131
183.0,177
183.0,131
183.0,127
183.0,124
183.0,130
183.0,128
183.0,174
183.0,128
183.0,128
183.0,123
183.0,132
183.0,128
183.0,174
183.0,128
183.0,125
183.0,120
183.0,129
183.0,124
183.0,173
183.0,124
183.0,123
183.0,117
183.0,127
183.0,123
183.0,171
183.0,122
183.0,121
183.0,114
183.0,125
183.0,121
183.0,170
183.0,120
183.0,116
183.0,110
183.0,119
183.0,116
183.0,170
183.0,117
183.0,119
183.0,109
183.0,128
183.0,118
183.0,162
183.0,114
183.0,113
183.0,107
183.0,116
183.0,114
183.0,170
183.0,115
183.0,113
183.0,104
183.0,118
183.0,113
183.0,166
183.0,110
183.0,109
183.0,100
183.0,113
183.0,109
183.0,165
183.0,108
183.0,106
183.0,96
183.0,111
183.0,106
183.0,164
183.0,105
183.0,106
183.0,95
183.0,113
183.0,106
183.0,160
183.0,101
183.0,102
183.0,93
183.0,107
183.0,102
183.0,162
183.0,100
183.0,102
183.0,91
183.0,108
183.0,102
183.0,162
183.0,99
183.0,98
183.0,86
183.0,106
183.0,98
183.0,156
183.0,93
183.0,96
183.0,86
183.0,101
183.0,95
183.0,160
183.0,96
183.0,92
183.0,80
183.0,97
183.0,90
183.0,155
183.0,89
183.0,92
183.0,80
183.0,97
183.0,90
183.0,156
183.0,89
183.0,90
183.0,82
183.0,94
183.0,90
183.0,158
183.0,91
183.0,84
183.0,71
183.0,94
183.0,84
183.0,148
183.0,79
183.0,82
183.0,70
183.0,91
183.0,82
183.0,149
183.0,78
183.0,81
183.0,68
183.0,90
183.0,80
183.0,149
183.0,77
183.0,77
183.0,64
183.0,89
183.0,78
183.0,143
183.0,71
183.0,74
183.0,61
183.0,84
183.0,74
183.0,144
183.0,71
183.0,76
183.0,68
183.0,79
183.0,76
183.0,149
183.0,79
183.0,70
183.0,59
183.0,76
183.0,69
183.0,144
183.0,71
183.0,70
183.0,61
183.0,74
183.0,70
183.0,144
183.0,72
183.0,77
183.0,73
183.0,77
183.0,77
183.0,148
183.0,83
183.0,60
183.0,49
183.0,69
183.0,60
183.0,136
183.0,61
183.0,62
183.0,52
183.0,70
183.0,61
183.0,138
183.0,62
183.0,62
183.0,54
183.0,64
183.0,61
183.0,136
183.0,66
183.0,53
183.0,41
183.0,63
183.0,52
183.0,130
183.0,52
183.0,65
183.0,61
183.0,65
183.0,65
183.0,138
183.0,72
183.0,68
183.0,67
183.0,65
183.0,68
183.0,139
183.0,77
183.0,76
183.0,78
183.0,70
183.0,76
183.0,142
183.0,86
183.0,86
183.0,91
183.0,77
183.0,87
183.0,143
183.0,98
183.0,37
183.0,26
183.0,49
183.0,37
183.0,117
183.0,38
183.0,39
183.0,32
183.0,47
183.0,38
183.0,119
183.0,42
183.0,46
183.0,41
183.0,47
183.0,45
183.0,121
183.0,53
183.0,44
183.0,41
183.0,46
183.0,43
183.0,117
183.0,50
183.0,51
183.0,49
183.0,49
183.0,51
183.0,118
183.0,58
183.0,56
183.0,55
183.0,52
183.0,56
183.0,118
183.0,63
183.0,69
183.0,73
183.0,61
183.0,70
183.0,120
183.0,78
183.0,80
183.0,85
183.0,72
183.0,81
183.0,126
183.0,89
183.0,57
183.0,58
183.0,53
183.0,58
183.0,111
183.0,63
183.0,61
183.0,64
183.0,56
183.0,62
183.0,109
183.0,68
183.0,80
183.0,87
183.0,72
183.0,81
183.0,117
183.0,88
183.0,38
183.0,35
183.0,38
183.0,37
183.0,92
183.0,40
183.0,46
183.0,45
183.0,43
183.0,46
183.0,95
183.0,50
183.0,90
183.0,95
183.0,81
183.0,91
183.0,117
183.0,98
183.0,106
183.0,113
183.0,96
183.0,108
183.0,124
183.0,114
183.0,106
183.0,112
183.0,97
183.0,107
183.0,123
183.0,113
183.0,98
183.0,104
183.0,89
183.0,99
183.0,116
183.0,104
183.0,98
183.0,103
183.0,89
183.0,99
183.0,118
183.0,102
183.0,101
183.0,107
183.0,93
183.0,102
183.0,119
183.0,106
183.0,96
183.0,102
183.0,89
183.0,97
183.0,112
183.0,101
183.0,132
183.0,137
183.0,123
183.0,134
183.0,139
183.0,136
183.0,113
183.0,119
183.0,106
183.0,114
183.0,123
183.0,117
183.0,119
183.0,124
183.0,112
183.0,121
183.0,128
183.0,124
183.0,114
183.0,118
183.0,108
183.0,115
183.0,122
183.0,116
183.0,127
183.0,132
183.0,121
183.0,129
183.0,134
183.0,131
183.0,106
183.0,109
183.0,99
183.0,106
183.0,116
183.0,108
183.0,146
183.0,149
183.0,139
183.0,148
183.0,147
183.0,150
183.0,102
183.0,105
183.0,98
183.0,103
183.0,111
183.0,105
183.0,129
183.0,132
183.0,124
183.0,131
183.0,132
183.0,132
183.0,130
183.0,133
183.0,125
183.0,131
183.0,132
183.0,133
183.0,136
183.0,140
183.0,132
183.0,139
183.0,137
183.0,141
183.0,70
183.0,68
183.0,65
183.0,70
183.0,78
183.0,73
183.0,33
183.0,29
183.0,30
183.0,33
183.0,49
183.0,35
183.0,64
183.0,63
183.0,62
185.0,65
185.0,71
185.0,68
185.0,73
185.0,72
185.0,69
185.0,73
185.0,77
185.0,75
185.0,23
185.0,28
185.0,26
185.0,24
185.0,27
185.0,22
185.0,66
185.0,65
185.0,62
185.0,68
185.0,71
185.0,70
185.0,83
185.0,82
185.0,81
185.0,85
185.0,86
185.0,88
185.0,50
185.0,45
185.0,47
185.0,50
185.0,56
185.0,51
185.0,94
185.0,93
185.0,91
185.0,95
185.0,95
185.0,98
185.0,43
185.0,38
185.0,40
185.0,44
185.0,46
185.0,46
185.0,33
185.0,28
185.0,32
185.0,35
185.0,39
185.0,35
185.0,9
185.0,5
185.0,9
185.0,8
185.0,20
185.0,10
185.0,30
185.0,24
185.0,28
185.0,30
185.0,34
185.0,33
185.0,20
185.0,14
185.0,18
185.0,19
185.0,24
185.0,22
185.0,71
185.0,68
185.0,69
