30.0,70.0,70.0,2.0,1.2000000476837158,0.8999999761581421
1,45,25,2714,hard,20,3500.0,500.0

52.058464,70.0,70.0,2.0,1.2,0.8999999761581421,486.5758362580673,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

52.043823,70.0,70.0,2.0,1.2,0.8999999761581421,485.9301431328058,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

52.063976,70.0,70.0,2.0,1.2,0.8999999761581421,486.8190496304451,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

52.050117,70.0,70.0,2.0,1.2,0.8999999761581421,486.2076814408065,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

52.01131,70.0,70.0,2.0,1.2,0.8999999761581421,484.4977933344344,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.988884,70.0,70.0,2.0,1.2,0.8999999761581421,483.5110183414654,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.97468,70.0,70.0,2.0,1.2,0.8999999761581421,482.8866425954184,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.96699,70.0,70.0,2.0,1.2,0.8999999761581421,482.5487122467166,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.93812,70.0,70.0,2.0,1.2,0.8999999761581421,481.2811879209621,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.92927,70.0,70.0,2.0,1.2,0.8999999761581421,480.89295720461814,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.9141,70.0,70.0,2.0,1.2,0.8999999761581421,480.2278071656474,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.883095,70.0,70.0,2.0,1.2,0.8999999761581421,478.8698374829837,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.882545,70.0,70.0,2.0,1.2,0.8999999761581421,478.8457962987595,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.860725,70.0,70.0,2.0,1.2,0.8999999761581421,477.8913151380257,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.857044,70.0,70.0,2.0,1.2,0.8999999761581421,477.7303820337547,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.851063,70.0,70.0,2.0,1.2,0.8999999761581421,477.46894438205345,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.84844,70.0,70.0,2.0,1.2,0.8999999761581421,477.35425452947675,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.84605,70.0,70.0,2.0,1.2,0.8999999761581421,477.2499120695429,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.84762,70.0,70.0,2.0,1.2,0.8999999761581421,477.3184167757281,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.851044,70.0,70.0,2.0,1.2,0.8999999761581421,477.4681108305231,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.83938,70.0,70.0,2.0,1.2,0.8999999761581421,476.9584470172995,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.839577,70.0,70.0,2.0,1.2,0.8999999761581421,476.9671113608056,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.834953,70.0,70.0,2.0,1.2,0.8999999761581421,476.76518596714595,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.83145,70.0,70.0,2.0,1.2,0.8999999761581421,476.61227092985064,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.829597,70.0,70.0,2.0,1.2,0.8999999761581421,476.5313258395181,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.83023,70.0,70.0,2.0,1.2,0.8999999761581421,476.5589729780331,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.826515,70.0,70.0,2.0,1.2,0.8999999761581421,476.39676567778224,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.827168,70.0,70.0,2.0,1.2,0.8999999761581421,476.4252415526571,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.82569,70.0,70.0,2.0,1.2,0.8999999761581421,476.3607973680482,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.82552,70.0,70.0,2.0,1.2,0.8999999761581421,476.3533041410992,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.8248,70.0,70.0,2.0,1.2,0.8999999761581421,476.3218332314864,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.822334,70.0,70.0,2.0,1.2,0.8999999761581421,476.2142738449038,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.82074,70.0,70.0,2.0,1.2,0.8999999761581421,476.14468306675553,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.817863,70.0,70.0,2.0,1.2,0.8999999761581421,476.0191661492572,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.81806,70.0,70.0,2.0,1.2,0.8999999761581421,476.0278219571919,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.8171,70.0,70.0,2.0,1.2,0.8999999761581421,475.9858753136941,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.815502,70.0,70.0,2.0,1.2,0.8999999761581421,475.9161347873887,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.814293,70.0,70.0,2.0,1.2,0.8999999761581421,475.86337506357813,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.81434,70.0,70.0,2.0,1.2,0.8999999761581421,475.86537222383777,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.8156,70.0,70.0,2.0,1.2,0.8999999761581421,475.92046221312194,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.814922,70.0,70.0,2.0,1.2,0.8999999761581421,475.8908363845112,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.814667,70.0,70.0,2.0,1.2,0.8999999761581421,475.879685328342,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.814125,70.0,70.0,2.0,1.2,0.8999999761581421,475.85605217848206,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.813515,70.0,70.0,2.0,1.2,0.8999999761581421,475.82942398037994,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.812878,70.0,70.0,2.0,1.2,0.8999999761581421,475.8016315932764,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.812206,70.0,70.0,2.0,1.2,0.8999999761581421,475.7723422913259,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.811195,70.0,70.0,2.0,1.2,0.8999999761581421,475.7282436225214,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.810814,70.0,70.0,2.0,1.2,0.8999999761581421,475.71160314657027,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.810017,70.0,70.0,2.0,1.2,0.8999999761581421,475.67682549160963,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.80952,70.0,70.0,2.0,1.2,0.8999999761581421,475.6551940987265,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.809166,70.0,70.0,2.0,1.2,0.8999999761581421,475.63971963484073,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.80894,70.0,70.0,2.0,1.2,0.8999999761581421,475.6299026323395,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.80846,70.0,70.0,2.0,1.2,0.8999999761581421,475.608937847559,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.808205,70.0,70.0,2.0,1.2,0.8999999761581421,475.59779009461636,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.807972,70.0,70.0,2.0,1.2,0.8999999761581421,475.58764076152875,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.80766,70.0,70.0,2.0,1.2,0.8999999761581421,475.5739975663746,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.807384,70.0,70.0,2.0,1.2,0.8999999761581421,475.5620183368592,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.80717,70.0,70.0,2.0,1.2,0.8999999761581421,475.5527012626553,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.807007,70.0,70.0,2.0,1.2,0.8999999761581421,475.54554714262486,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.806927,70.0,70.0,2.0,1.2,0.8999999761581421,475.5420532896096,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.806816,70.0,70.0,2.0,1.2,0.8999999761581421,475.5372284660698,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

51.806763,70.0,70.0,2.0,1.2,0.8999999761581421,475.5348992496729,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

