57.0,117
57.0,140
57.0,95
57.0,120
57.0,148
57.0,163
57.0,78
57.0,139
57.0,66
57.0,172
57.0,183
57.0,159
57.0,78
57.0,139
57.0,64
57.0,175
57.0,185
57.0,161
57.0,77
57.0,141
57.0,62
57.0,177
57.0,188
57.0,163
57.0,76
57.0,143
57.0,60
57.0,180
57.0,191
57.0,165
57.0,74
57.0,145
57.0,59
57.0,183
57.0,194
56.0,167
56.0,73
56.0,147
56.0,57
56.0,185
56.0,197
56.0,167
56.0,74
56.0,147
56.0,55
56.0,189
56.0,199
56.0,171
56.0,72
56.0,151
56.0,54
56.0,191
56.0,203
56.0,172
56.0,74
56.0,151
56.0,52
56.0,194
56.0,205
56.0,175
56.0,72
56.0,154
56.0,51
56.0,197
56.0,208
56.0,176
56.0,73
56.0,155
56.0,49
56.0,200
56.0,211
56.0,179
56.0,72
56.0,157
56.0,49
56.0,203
56.0,214
56.0,181
56.0,73
56.0,158
56.0,47
56.0,206
56.0,216
56.0,184
56.0,73
56.0,161
56.0,46
56.0,209
56.0,219
56.0,187
56.0,74
56.0,163
56.0,46
56.0,212
56.0,222
56.0,189
56.0,75
56.0,165
56.0,46
56.0,215
56.0,225
56.0,191
56.0,76
56.0,166
56.0,45
56.0,217
56.0,227
56.0,194
56.0,77
56.0,168
56.0,44
56.0,221
56.0,229
56.0,197
56.0,78
56.0,169
56.0,45
55.0,223
55.0,232
55.0,199
55.0,79
55.0,172
55.0,45
55.0,226
55.0,235
55.0,201
55.0,80
55.0,174
55.0,46
55.0,229
55.0,238
55.0,204
55.0,81
55.0,177
54.0,47
54.0,232
54.0,241
54.0,206
54.0,82
54.0,179
54.0,48
54.0,234
53.0,244
53.0,208
53.0,84
53.0,180
53.0,49
52.0,238
52.0,246
52.0,211
52.0,86
51.0,183
51.0,51
51.0,240
50.0,250
50.0,214
50.0,88
50.0,185
49.0,51
49.0,238
49.0,252
49.0,217
48.0,90
48.0,187
48.0,54
48.0,238
48.0,255
48.0,219
48.0,91
48.0,189
48.0,55
48.0,240
48.0,258
48.0,221
48.0,93
48.0,191
48.0,58
48.0,243
48.0,261
47.0,224
47.0,95
47.0,194
47.0,59
47.0,244
46.0,264
46.0,226
46.0,98
46.0,195
46.0,61
45.0,244
45.0,266
45.0,230
44.0,101
44.0,197
44.0,61
43.0,242
43.0,269
43.0,234
43.0,103
42.0,200
42.0,65
42.0,241
42.0,272
42.0,237
42.0,103
41.0,204
41.0,69
41.0,208
41.0,241
41.0,237
41.0,123
41.0,194
41.0,52
41.0,174
41.0,217
41.0,237
41.0,123
41.0,202
41.0,53
41.0,151
41.0,192
41.0,232
41.0,110
41.0,196
41.0,65
41.0,119
41.0,172
40.0,204
40.0,83
40.0,179
40.0,99
40.0,100
40.0,141
40.0,180
40.0,128
40.0,155
40.0,55
39.0,129
39.0,169
39.0,105
39.0,134
38.0,78
38.0,115
37.0,153
37.0,76
37.0,116
36.0,115
36.0,100
36.0,140
36.0,108
36.0,105
36.0,81
36.0,121
36.0,111
36.0,92
36.0,81
36.0,115
36.0,99
36.0,85
36.0,80
36.0,108
36.0,92
36.0,84
36.0,103
36.0,79
36.0,97
36.0,97
36.0,108
36.0,83
36.0,69
36.0,97
36.0,81
36.0,89
36.0,93
36.0,95
36.0,84
36.0,85
36.0,77
36.0,80
36.0,69
36.0,72
36.0,64
36.0,67
36.0,56
36.0,62
36.0,51
36.0,57
36.0,49
36.0,55
36.0,47
36.0,53
36.0,45
36.0,51
36.0,43
36.0,49
36.0,41
36.0,46
36.0,39
36.0,44
36.0,37
36.0,42
36.0,35
36.0,40
36.0,32
36.0,38
36.0,30
37.0,14
37.0,149
35.0,15
35.0,149
33.0,16
33.0,150
31.0,17
31.0,150
30.0,18
29.0,151
28.0,19
28.0,152
26.0,20
26.0,152
24.0,21
24.0,153
22.0,22
22.0,154
